"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Razor Peptides"	"Abundances Scaled F1 Sample"	"Abundances Scaled F2 Sample"	"Abundances Scaled F3 Sample"	"Abundances Scaled F4 Sample"	"Abundances Scaled F5 Sample"	"Abundances Scaled F6 Sample"	"Abundances Scaled F7 Sample"	"Abundances Scaled F8 Sample"	"Abundances Scaled F9 Sample"	"Abundances Scaled F10 Sample"	"Abundances Scaled F11 Sample"	"Abundances Scaled F12 Sample"	"Abundances Scaled F13 Sample"	"Abundances Scaled F14 Sample"	"Abundances Scaled F15 Sample"	"Abundances Scaled F16 Sample"	"Abundances Scaled F17 Sample"	"Abundances Scaled F18 Sample"	"Abundances Scaled F19 Sample"	"Abundances Scaled F20 Sample"	"Abundances Scaled F21 Sample"	"Abundances Scaled F22 Sample"	"Abundances Scaled F23 Sample"	"Abundances Scaled F24 Sample"	"Abundances Scaled F25 Sample"	"Abundances Scaled F26 Sample"	"Abundances Scaled F27 Sample"	"Abundances Scaled F28 Sample"	"Abundances Scaled F29 Sample"	"Abundances Scaled F30 Sample"	"Abundances Scaled F31 Sample"	"Abundances Scaled F32 Sample"	"Abundances Normalized F1 Sample"	"Abundances Normalized F2 Sample"	"Abundances Normalized F3 Sample"	"Abundances Normalized F4 Sample"	"Abundances Normalized F5 Sample"	"Abundances Normalized F6 Sample"	"Abundances Normalized F7 Sample"	"Abundances Normalized F8 Sample"	"Abundances Normalized F9 Sample"	"Abundances Normalized F10 Sample"	"Abundances Normalized F11 Sample"	"Abundances Normalized F12 Sample"	"Abundances Normalized F13 Sample"	"Abundances Normalized F14 Sample"	"Abundances Normalized F15 Sample"	"Abundances Normalized F16 Sample"	"Abundances Normalized F17 Sample"	"Abundances Normalized F18 Sample"	"Abundances Normalized F19 Sample"	"Abundances Normalized F20 Sample"	"Abundances Normalized F21 Sample"	"Abundances Normalized F22 Sample"	"Abundances Normalized F23 Sample"	"Abundances Normalized F24 Sample"	"Abundances Normalized F25 Sample"	"Abundances Normalized F26 Sample"	"Abundances Normalized F27 Sample"	"Abundances Normalized F28 Sample"	"Abundances Normalized F29 Sample"	"Abundances Normalized F30 Sample"	"Abundances Normalized F31 Sample"	"Abundances Normalized F32 Sample"	"Abundance F1 Sample"	"Abundance F2 Sample"	"Abundance F3 Sample"	"Abundance F4 Sample"	"Abundance F5 Sample"	"Abundance F6 Sample"	"Abundance F7 Sample"	"Abundance F8 Sample"	"Abundance F9 Sample"	"Abundance F10 Sample"	"Abundance F11 Sample"	"Abundance F12 Sample"	"Abundance F13 Sample"	"Abundance F14 Sample"	"Abundance F15 Sample"	"Abundance F16 Sample"	"Abundance F17 Sample"	"Abundance F18 Sample"	"Abundance F19 Sample"	"Abundance F20 Sample"	"Abundance F21 Sample"	"Abundance F22 Sample"	"Abundance F23 Sample"	"Abundance F24 Sample"	"Abundance F25 Sample"	"Abundance F26 Sample"	"Abundance F27 Sample"	"Abundance F28 Sample"	"Abundance F29 Sample"	"Abundance F30 Sample"	"Abundance F31 Sample"	"Abundance F32 Sample"	"Found in Sample in S1 F1 Sample"	"Found in Sample in S2 F2 Sample"	"Found in Sample in S3 F3 Sample"	"Found in Sample in S4 F4 Sample"	"Found in Sample in S5 F5 Sample"	"Found in Sample in S6 F6 Sample"	"Found in Sample in S7 F7 Sample"	"Found in Sample in S8 F8 Sample"	"Found in Sample in S9 F9 Sample"	"Found in Sample in S10 F10 Sample"	"Found in Sample in S11 F11 Sample"	"Found in Sample in S12 F12 Sample"	"Found in Sample in S13 F13 Sample"	"Found in Sample in S14 F14 Sample"	"Found in Sample in S15 F15 Sample"	"Found in Sample in S16 F16 Sample"	"Found in Sample in S17 F17 Sample"	"Found in Sample in S18 F18 Sample"	"Found in Sample in S19 F19 Sample"	"Found in Sample in S20 F20 Sample"	"Found in Sample in S21 F21 Sample"	"Found in Sample in S22 F22 Sample"	"Found in Sample in S23 F23 Sample"	"Found in Sample in S24 F24 Sample"	"Found in Sample in S25 F25 Sample"	"Found in Sample in S26 F26 Sample"	"Found in Sample in S27 F27 Sample"	"Found in Sample in S28 F28 Sample"	"Found in Sample in S29 F29 Sample"	"Found in Sample in S30 F30 Sample"	"Found in Sample in S31 F31 Sample"	"Found in Sample in S32 F32 Sample"	"Number of Protein Groups"	"Modifications"
"-4565131715204026076"	"False"	"High"	"None"	"A0A087WUI2"	"Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=1"	"0.000"	"False"	"91.813"	"52"	"13"	"271"	"12"	"261"	"29.8"	"4.97"	"559.83"	"13"	"0"	"14.8"	"77.7"	"51.9"	"4.2"	"11.2"	"47.3"	"146.1"	"27.9"	"117.2"	"246.4"	"130.0"	"279.2"	"168.9"	"113.7"	"205.2"	"116.5"	"20.8"	"15.8"	"140.5"	"48.3"	"79.0"	"41.9"	"95.1"	"68.3"	"105.1"	"120.1"	"306.5"	"18.4"	"2.8"	"135.7"	"207.0"	"36.3"	"4156307.45167281"	"21824692.2196301"	"14587697.9097693"	"1190636.55227843"	"3139841.67041016"	"13290861.8182182"	"41043332.6827073"	"7827288.38700625"	"32921043.6421136"	"69210042.1970201"	"36524823.9399941"	"78405544.1447828"	"47431036.1266424"	"31945769.4493493"	"57621345.5060006"	"32712290.8310078"	"5851495.81044265"	"4441371.62629111"	"39454377.9896923"	"13557607.9724563"	"22181581.0965254"	"11766343.724027"	"26710778.0966389"	"19186736.7042662"	"29528008.9247124"	"33740462.5111087"	"86087683.3432929"	"5175182.75908698"	"799012.447359622"	"38122993.0225806"	"58125288.6877746"	"10204442.7287031"	"2097430.96289063"	"3209272.09082031"	"2948816.09765625"	"77585.7646484375"	"3139841.67041016"	"2222186.765625"	"14306501.0351563"	"2342817.99481201"	"10192884.6171875"	"30913090.3515625"	"14674293.578125"	"14730594.8085938"	"13066444.3730469"	"2167422.65576172"	"5822833.99804688"	"32158008.6582031"	"2489745.13964844"	"831381"	"11817513.8730469"	"2551450.0390625"	"8102407.0390625"	"1964614.59375"	"10342351.328125"	"4310070.78125"	"3081075.65380859"	"31262679.40625"	"19751580.6191406"	"3547234.453125"	"498992.81640625"	"29771756.6826172"	"10999833.7353516"	"1345244.95117188"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"7978508680545557598"	"False"	"High"	"IsMasterProteinCandidate"	"Q1KMD3"	"Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens OX=9606 GN=HNRNPUL2 PE=1 SV=1"	"0.000"	"False"	"6.596"	"2"	"1"	"4"	"1"	"747"	"85.1"	"4.91"	"7.21"	"1"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"202.5"	""	"480.6"	""	"593.3"	""	"285.9"	"452.4"	"493.6"	"691.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"284728.385187646"	""	"675852.482587459"	""	"834343.898501014"	""	"402127.577953934"	"636302.58254635"	"694144.150764085"	"972964.996731792"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"47540.8125"	""	"151822.171875"	""	"773072.5625"	""	"275631"	"397378.5625"	"542084.6875"	"184127.3125"	""	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Not Found"	"1"	""
"-1882334441137329574"	"False"	"High"	"IsMasterProtein"	"Q9BUJ2"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=2"	"0.000"	"False"	"78.737"	"18"	"12"	"69"	"12"	"856"	"95.7"	"6.92"	"132.41"	"12"	"0"	"14.5"	"90.9"	"13.8"	""	"29.8"	"17.1"	"79.9"	"11.8"	"19.6"	"122.5"	"48.5"	""	"45.6"	""	"43.2"	"94.6"	"106.8"	"6.0"	"207.6"	"66.6"	"291.9"	"48.5"	"243.4"	"156.7"	"60.5"	"367.1"	"318.7"	"198.2"	"69.9"	"224.2"	"136.9"	"65.3"	"359622.870514028"	"2248212.59647224"	"342454.233331779"	""	"737589.604492188"	"422214.148604137"	"1977362.41330988"	"291467.902451364"	"485110.204491456"	"3030023.21034303"	"1199742.70109269"	""	"1129105.86375296"	""	"1068231.43655624"	"2341180.51638478"	"2640591.91831634"	"147632.586063604"	"5135736.42493826"	"1646391.41538986"	"7219562.87227798"	"1200436.15518763"	"6019677.87724937"	"3875336.18090148"	"1495426.72932428"	"9080917.1988564"	"7884144.33163019"	"4901944.29451098"	"1727961.79869366"	"5546217.13073675"	"3385190.06012863"	"1615059.90292735"	"181479.390625"	"330594.625"	"69225.080078125"	""	"737589.604492188"	"70592.765625"	"689250.49609375"	"87240.4609375"	"150197.921875"	"1353378.47363281"	"482011.265625"	""	"311049.4765625"	""	"107948.439453125"	"2301511.1875"	"1123541.9296875"	"27635.365234375"	"1538273.8125"	"309839.71875"	"2637135.59375"	"200435.619140625"	"2330805.3125"	"870547.89453125"	"156039.064453125"	"8414045.984375"	"1808903.5078125"	"3359948.140625"	"1079132.78125"	"4331260.84375"	"640625.25390625"	"212912.28125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"4726964397563732153"	"False"	"High"	"IsMasterProteinCandidate"	"A0A0A0MRA5"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"78.737"	"20"	"12"	"69"	"12"	"766"	"85.9"	"8.78"	"132.41"	"12"	"0"	"14.5"	"90.9"	"13.8"	""	"29.8"	"17.1"	"79.9"	"11.8"	"19.6"	"122.5"	"48.5"	""	"45.6"	""	"43.2"	"94.6"	"106.8"	"6.0"	"207.6"	"66.6"	"291.9"	"48.5"	"243.4"	"156.7"	"60.5"	"367.1"	"318.7"	"198.2"	"69.9"	"224.2"	"136.9"	"65.3"	"359622.870514028"	"2248212.59647224"	"342454.233331779"	""	"737589.604492188"	"422214.148604137"	"1977362.41330988"	"291467.902451364"	"485110.204491456"	"3030023.21034303"	"1199742.70109269"	""	"1129105.86375296"	""	"1068231.43655624"	"2341180.51638478"	"2640591.91831634"	"147632.586063604"	"5135736.42493826"	"1646391.41538986"	"7219562.87227798"	"1200436.15518763"	"6019677.87724937"	"3875336.18090148"	"1495426.72932428"	"9080917.1988564"	"7884144.33163019"	"4901944.29451098"	"1727961.79869366"	"5546217.13073675"	"3385190.06012863"	"1615059.90292735"	"181479.390625"	"330594.625"	"69225.080078125"	""	"737589.604492188"	"70592.765625"	"689250.49609375"	"87240.4609375"	"150197.921875"	"1353378.47363281"	"482011.265625"	""	"311049.4765625"	""	"107948.439453125"	"2301511.1875"	"1123541.9296875"	"27635.365234375"	"1538273.8125"	"309839.71875"	"2637135.59375"	"200435.619140625"	"2330805.3125"	"870547.89453125"	"156039.064453125"	"8414045.984375"	"1808903.5078125"	"3359948.140625"	"1079132.78125"	"4331260.84375"	"640625.25390625"	"212912.28125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"8913281422883983217"	"False"	"High"	"IsMasterProteinCandidate"	"B7Z4B8"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"78.737"	"20"	"12"	"69"	"12"	"767"	"86.1"	"8.78"	"132.41"	"12"	"0"	"14.5"	"90.9"	"13.8"	""	"29.8"	"17.1"	"79.9"	"11.8"	"19.6"	"122.5"	"48.5"	""	"45.6"	""	"43.2"	"94.6"	"106.8"	"6.0"	"207.6"	"66.6"	"291.9"	"48.5"	"243.4"	"156.7"	"60.5"	"367.1"	"318.7"	"198.2"	"69.9"	"224.2"	"136.9"	"65.3"	"359622.870514028"	"2248212.59647224"	"342454.233331779"	""	"737589.604492188"	"422214.148604137"	"1977362.41330988"	"291467.902451364"	"485110.204491456"	"3030023.21034303"	"1199742.70109269"	""	"1129105.86375296"	""	"1068231.43655624"	"2341180.51638478"	"2640591.91831634"	"147632.586063604"	"5135736.42493826"	"1646391.41538986"	"7219562.87227798"	"1200436.15518763"	"6019677.87724937"	"3875336.18090148"	"1495426.72932428"	"9080917.1988564"	"7884144.33163019"	"4901944.29451098"	"1727961.79869366"	"5546217.13073675"	"3385190.06012863"	"1615059.90292735"	"181479.390625"	"330594.625"	"69225.080078125"	""	"737589.604492188"	"70592.765625"	"689250.49609375"	"87240.4609375"	"150197.921875"	"1353378.47363281"	"482011.265625"	""	"311049.4765625"	""	"107948.439453125"	"2301511.1875"	"1123541.9296875"	"27635.365234375"	"1538273.8125"	"309839.71875"	"2637135.59375"	"200435.619140625"	"2330805.3125"	"870547.89453125"	"156039.064453125"	"8414045.984375"	"1808903.5078125"	"3359948.140625"	"1079132.78125"	"4331260.84375"	"640625.25390625"	"212912.28125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"-1120596100027400679"	"False"	"High"	"None"	"M0R203"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"24.533"	"57"	"3"	"23"	"3"	"81"	"9.8"	"8.47"	"46.67"	"3"	"0"	"38.8"	"169.1"	""	""	"66.4"	"45.5"	"129.4"	""	"52.3"	"210.4"	"129.4"	""	"71.1"	""	"40.9"	"122.0"	"87.3"	""	"161.1"	"73.0"	"283.0"	""	"172.7"	"173.5"	"97.4"	"283.0"	"388.8"	"130.8"	"97.9"	"35.3"	"140.8"	""	"359622.870514028"	"1568243.51645886"	""	""	"615604.026367188"	"422214.148604137"	"1200199.75763471"	""	"485110.204491456"	"1951000.72191043"	"1199742.70109269"	""	"659248.924820059"	""	"379396.565818775"	"1131361.40206791"	"809365.751874777"	""	"1493646.51372549"	"677134.645425828"	"2623572.51717531"	""	"1601068.51502668"	"1608940.99719811"	"903292.16545059"	"2623544.75890428"	"3604656.00237126"	"1212783.37590369"	"908189.296257362"	"326854.503893511"	"1305708.57149078"	""	"181479.390625"	"230606.6953125"	""	""	"615604.026367188"	"70592.765625"	"418354.40625"	""	"150197.921875"	"871426.453125"	"482011.265625"	""	"181611.875"	""	"38339.3203125"	"1112191.4375"	"344375.953125"	""	"447382.25"	"127432.15625"	"958329"	""	"619930.015625"	"361429.33984375"	"94253.2734375"	"2430880.6875"	"827036.46875"	"831280.203125"	"567175.0625"	"255253.640625"	"247096.875"	""	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"1"	""
"8494641031393879803"	"False"	"High"	"None"	"M0QYI8"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"30.550"	"34"	"4"	"24"	"4"	"172"	"19.6"	"6.23"	"63.39"	"4"	"0"	""	"89.0"	""	""	"32.2"	"34.3"	""	"23.7"	"39.4"	"126.3"	"37.9"	""	""	""	"55.5"	"78.3"	"95.6"	""	"246.1"	""	"313.3"	"14.7"	"221.6"	"145.8"	"73.3"	"432.5"	"370.4"	"252.2"	""	"233.4"	"153.5"	"131.1"	""	"1095961.21196304"	""	""	"396145.3125"	"422214.148604137"	""	"291467.902451364"	"485110.204491456"	"1555187.95459301"	"467312.700573356"	""	""	""	"683077.705338893"	"964580.439347141"	"1177898.33678475"	""	"3030554.13456189"	""	"3858373.05715404"	"180718.606974763"	"2728919.52929475"	"1795770.77740961"	"903292.16545059"	"5326728.00261994"	"4562405.49223687"	"3106038.56361394"	""	"2874269.83197303"	"1890746.29828718"	"1615059.90292735"	""	"161158.640625"	""	""	"396145.3125"	"70592.765625"	""	"87240.4609375"	"150197.921875"	"694634.25"	"187748.578125"	""	""	""	"69027.337890625"	"948236.4375"	"501182.390625"	""	"907722.21875"	""	"1409372.4375"	"30174.404296875"	"1056631.3125"	"403398.4140625"	"94253.2734375"	"4935551.484375"	"1046778.3125"	"2128977.375"	""	"2244631.265625"	"357811.46875"	"212912.28125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Not Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"-266929857003965258"	"False"	"High"	"None"	"M0R0K8"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"34.603"	"41"	"4"	"25"	"4"	"158"	"18.6"	"5.72"	"50.38"	"4"	"0"	"37.5"	"163.4"	""	""	"64.1"	"44.0"	"125.1"	""	"50.5"	"203.3"	"125.0"	""	"68.7"	""	"39.5"	"117.9"	"84.3"	""	"155.6"	"70.6"	"273.4"	""	"166.8"	"216.5"	"94.1"	"298.4"	"375.6"	"126.4"	"94.6"	"68.5"	"136.1"	""	"359622.870514028"	"1568243.51645886"	""	""	"615604.026367188"	"422214.148604137"	"1200199.75763471"	""	"485110.204491456"	"1951000.72191043"	"1199742.70109269"	""	"659248.924820059"	""	"379396.565818775"	"1131361.40206791"	"809365.751874777"	""	"1493646.51372549"	"677134.645425828"	"2623572.51717531"	""	"1601068.51502668"	"2077757.04291207"	"903292.16545059"	"2864096.53543512"	"3604656.00237126"	"1212783.37590369"	"908189.296257362"	"657200.154655176"	"1305708.57149078"	""	"181479.390625"	"230606.6953125"	""	""	"615604.026367188"	"70592.765625"	"418354.40625"	""	"150197.921875"	"871426.453125"	"482011.265625"	""	"181611.875"	""	"38339.3203125"	"1112191.4375"	"344375.953125"	""	"447382.25"	"127432.15625"	"958329"	""	"619930.015625"	"466743.25390625"	"94253.2734375"	"2653767.171875"	"827036.46875"	"831280.203125"	"567175.0625"	"513233.65625"	"247096.875"	""	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"1"	""
"7181107438748498438"	"False"	"High"	"None"	"M0QYZ0"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"53.418"	"29"	"8"	"46"	"8"	"371"	"42.3"	"7.39"	"91.38"	"8"	"0"	"18.7"	"94.1"	"10.9"	""	"32.0"	"22.0"	"72.0"	"15.2"	"25.2"	"136.4"	"62.4"	""	"34.3"	""	"45.1"	"89.0"	"87.1"	""	"197.7"	"35.2"	"301.2"	"32.3"	"232.5"	"143.4"	"57.9"	"388.1"	"359.7"	"199.9"	"47.2"	"237.5"	"138.8"	"84.0"	"359622.870514028"	"1809331.0846052"	"209373.720638683"	""	"615604.026367188"	"422214.148604137"	"1383682.36830004"	"291467.902451364"	"485110.204491456"	"2622233.65731891"	"1199742.70109269"	""	"659248.924820059"	""	"866379.464227939"	"1711729.18996152"	"1673768.51633204"	""	"3801191.72596232"	"677134.645425828"	"5790867.09863524"	"621442.598354992"	"4469929.27997168"	"2755815.29624425"	"1112896.6815726"	"7460089.72369054"	"6914177.66841606"	"3843389.10290274"	"908189.296257362"	"4565682.73062087"	"2667708.5379591"	"1615059.90292735"	"181479.390625"	"266058.08203125"	"42323.6484375"	""	"615604.026367188"	"70592.765625"	"482311.05859375"	"87240.4609375"	"150197.921875"	"1171236.765625"	"482011.265625"	""	"181611.875"	""	"87550.607421875"	"1682725.3828125"	"712169.53125"	""	"1138546.296875"	"127432.15625"	"2115266.8125"	"103761.646484375"	"1730746.25"	"619060.92578125"	"116124.283203125"	"6912246.484375"	"1586358.609375"	"2634380.828125"	"567175.0625"	"3565522.65625"	"504846.53125"	"212912.28125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"-6407869714266443842"	"False"	"High"	"None"	"M0R3F1"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"54.204"	"17"	"9"	"46"	"9"	"641"	"71.7"	"8.98"	"85.74"	"9"	"0"	""	"44.0"	"22.1"	""	"7.9"	""	"50.3"	"18.8"	""	"69.8"	""	""	"30.4"	""	"44.5"	"78.2"	"118.4"	"9.5"	"235.5"	"62.7"	"297.2"	"77.6"	"285.7"	"146.6"	"38.3"	"417.6"	"276.7"	"238.6"	"53.0"	"337.5"	"134.5"	"104.4"	""	"679969.080013378"	"342454.233331779"	""	"121985.578125"	""	"777162.65567517"	"291467.902451364"	""	"1079022.4884326"	""	""	"469856.938932904"	""	"688834.870737461"	"1209819.11431687"	"1831226.16644156"	"147632.586063604"	"3642089.91121278"	"969256.769964034"	"4595990.35510268"	"1200436.15518763"	"4418609.36222269"	"2266395.18370337"	"592134.563873688"	"6457372.43995212"	"4279488.32925893"	"3689160.91860729"	"819772.502436295"	"5219362.62684324"	"2079481.48863785"	"1615059.90292735"	""	"99987.9296875"	"69225.080078125"	""	"121985.578125"	""	"270896.08984375"	"87240.4609375"	""	"481952.020507813"	""	""	"129437.6015625"	""	"69609.119140625"	"1189319.75"	"779165.9765625"	"27635.365234375"	"1090891.5625"	"182407.5625"	"1678806.59375"	"200435.619140625"	"1710875.296875"	"509118.5546875"	"61785.791015625"	"5983165.296875"	"981867.0390625"	"2528667.9375"	"511957.71875"	"4076007.203125"	"393528.37890625"	"212912.28125"	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"4393011966511496986"	"False"	"High"	"None"	"M0QZV6"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1"	"0.000"	"False"	"24.533"	"39"	"3"	"23"	"3"	"118"	"14.1"	"4.91"	"46.67"	"3"	"0"	"38.8"	"169.1"	""	""	"66.4"	"45.5"	"129.4"	""	"52.3"	"210.4"	"129.4"	""	"71.1"	""	"40.9"	"122.0"	"87.3"	""	"161.1"	"73.0"	"283.0"	""	"172.7"	"173.5"	"97.4"	"283.0"	"388.8"	"130.8"	"97.9"	"35.3"	"140.8"	""	"359622.870514028"	"1568243.51645886"	""	""	"615604.026367188"	"422214.148604137"	"1200199.75763471"	""	"485110.204491456"	"1951000.72191043"	"1199742.70109269"	""	"659248.924820059"	""	"379396.565818775"	"1131361.40206791"	"809365.751874777"	""	"1493646.51372549"	"677134.645425828"	"2623572.51717531"	""	"1601068.51502668"	"1608940.99719811"	"903292.16545059"	"2623544.75890428"	"3604656.00237126"	"1212783.37590369"	"908189.296257362"	"326854.503893511"	"1305708.57149078"	""	"181479.390625"	"230606.6953125"	""	""	"615604.026367188"	"70592.765625"	"418354.40625"	""	"150197.921875"	"871426.453125"	"482011.265625"	""	"181611.875"	""	"38339.3203125"	"1112191.4375"	"344375.953125"	""	"447382.25"	"127432.15625"	"958329"	""	"619930.015625"	"361429.33984375"	"94253.2734375"	"2430880.6875"	"827036.46875"	"831280.203125"	"567175.0625"	"255253.640625"	"247096.875"	""	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Not Found"	"1"	""
